"NDE","NDE_BC1","NDE_BC2","NIE","NIE_BC1","NIE_BC2","MP","MP_BC1","MP_BC2"
2.81790349282499,2.67362297891646,2.68065051894989,1.22479182290699,1.22129409422083,1.22130405449929,0.163688063282439,0.167448235699005,0.167970851420375
2.4977815466628,2.38405685249585,2.38900928410836,1.16089475190239,1.15859574687398,1.15860029076367,0.140138912417171,0.142024814092895,0.142615523875877
3.74159745355992,3.49501421893496,3.51026009076275,1.31768769496098,1.31283780171579,1.31285558681672,0.172922146841105,0.175073848126652,0.1754883169895
2.16525371728322,2.09851076819386,2.10050656922719,1.08687659859372,1.08535129554302,1.08535343312602,0.0973400748968776,0.102454986514632,0.102698494350621
1.84513533182459,1.78386360159667,1.78583286881134,1.15520780012405,1.15280846052902,1.15281343357237,0.190636860086448,0.194123673570718,0.195446152984977
2.51301927097659,2.41920768107058,2.42258366319997,1.14928854783734,1.14693933082352,1.14694412297323,0.131189346063856,0.135371200861187,0.135671360234471
2.41399030136514,2.32393036732758,2.3271694364182,1.09485322031698,1.09354882890867,1.09355038109143,0.0932402274689202,0.0957627674315775,0.0960630301488588
2.51810609107172,2.40202048585877,2.40713623645379,1.14329443042814,1.14116664694267,1.14117059960092,0.126642032179748,0.130370286818226,0.130834022278578
3.32725714648325,3.14877150902369,3.15785863399055,1.27557027805385,1.27152716399989,1.27153993877339,0.168375194958479,0.170569445511582,0.170946819532736
2.72190696714517,2.61486748882482,2.61891756546641,1.16166778865565,1.15945212242903,1.15945634035722,0.130175551722167,0.134452248171195,0.13472169768397
3.17451253888584,3.03119121254027,3.03738230088882,1.19007522053679,1.18754131922869,1.18754670293381,0.130921128548476,0.134295608218765,0.134527793915504
2.13823722133141,2.05001778780488,2.05351332787513,1.15528038391373,1.15323357199669,1.15323719192288,0.159614185058081,0.161894438791734,0.162842039648207
3.10038444227144,2.98365701430369,2.98789227033131,1.10916712807423,1.10783075251782,1.10783236070692,0.0838850452174967,0.0864579783401728,0.0865652109956811
2.40817328598882,2.30201537988297,2.30649748672085,1.11924896070899,1.1175372382421,1.11753985206598,0.113620668279991,0.116977199540874,0.11741266333599
2.51230106950463,2.42249560590418,2.42559502600473,1.08500412373293,1.08377242174359,1.08377381839223,0.0813573797061294,0.0843048451076557,0.0844466348058259
2.13101227229825,2.05994643168135,2.06223988061623,1.09541294813115,1.09418597394698,1.09418734674549,0.107500704510838,0.11096909908017,0.111350809961408
2.21917227151229,2.13425998492473,2.13738925220278,1.14606090420888,1.14416040725421,1.14416355360449,0.146048064386549,0.149250944412447,0.14987787666544
2.54798917195194,2.43942201023186,2.4438588928436,1.28228521590427,1.27822373357324,1.27823655720683,0.210012389257687,0.212995358915035,0.213655176522301
2.27069585424122,2.18934992717502,2.19216329550157,1.12253478539632,1.12074692190838,1.12074976491421,0.123535680800744,0.127553918510824,0.127963142280611
3.31237102402838,3.19621962658245,3.20015460074046,1.16521921145352,1.16319999501827,1.16320348807926,0.1132180033192,0.115963415736002,0.116078749914131
2.51924803567908,2.43830581929577,2.44082549738004,1.08852823718872,1.08734841638138,1.08734969376676,0.0840876643266553,0.0876317664815372,0.0877763053057754
3.20720580760832,3.06474032086091,3.07079954671641,1.26555802556303,1.26156526150118,1.26157781882853,0.168114016111779,0.171957397204095,0.172238312904168
2.81401849742598,2.72454733968402,2.72730439723146,1.12718122119163,1.12536411129968,1.12536703591725,0.103713542220735,0.10733407440222,0.107453994343311
2.18469660145017,2.10608413501614,2.10881461489913,1.11672588655092,1.11521100747066,1.11521305967507,0.123784959411048,0.126919170252689,0.127452823950391
3.64611736264872,3.4076731933251,3.42230949691212,1.29073097652255,1.28606609373237,1.28608289255976,0.16477073441632,0.167649419629242,0.168065760499839
3.28055563332142,3.12323656124174,3.13043557009484,1.198116214297,1.19497353768308,1.19498175940479,0.132053877062001,0.136315230225867,0.136535648483253
3.46597365949553,3.25036191985191,3.26298920327253,1.32305354159333,1.31820995718152,1.31822762444618,0.183817549868018,0.185253572494144,0.185733888512791
2.21360211264225,2.14422524802963,2.14633352383569,1.12586305792245,1.12368453184173,1.12368873911206,0.129822238216564,0.134593206417247,0.134898866480064
2.95175119195406,2.78057433275746,2.78995703919337,1.21347573138952,1.21023156036517,1.21024021038036,0.15165033554217,0.154786466808772,0.155335202461689
2.33144408987841,2.24251166919758,2.24577933247792,1.11606072510842,1.11440822426017,1.11441066742626,0.11482386723052,0.117875831835143,0.118265731195208
4.49153951936459,4.20459464786668,4.22182550027595,1.34251756180919,1.33722789110212,1.33724865120454,0.163933722424873,0.166356760737289,0.166592485728186
2.02495362859094,1.93299748964063,1.93699195913589,1.19181274716586,1.18891168743061,1.18891873191904,0.199172565557191,0.202404969560116,0.203943232389358
2.86813326409213,2.72441680080241,2.73127452070547,1.15393799223134,1.15171559477449,1.15171986671677,0.11963187715958,0.12149746371689,0.121896577299433
3.84426983009913,3.61328167601232,3.6263742280754,1.22871096995488,1.22531170395142,1.22532108217833,0.132662857401138,0.13577497455331,0.136021818163663
2.90767575248651,2.8188562508195,2.8214889611051,1.10657929268626,1.10517343453547,1.10517521834741,0.0866602325592756,0.0893933719262229,0.0894694527837207
3.91914550058771,3.63288785454025,3.65237313028277,1.25487755646316,1.25075254674236,1.25076606196913,0.142530192073811,0.144458373831136,0.144835204829806
4.68722879104318,4.35781187655882,4.37944296432506,1.26377238774274,1.25960109879241,1.2596148215246,0.131595695291322,0.134328751944295,0.134541017561934
3.04262552767762,2.89720642662445,2.90383955677593,1.18268160463214,1.18005732977123,1.1800631399327,0.131029850716179,0.134868181991767,0.135141333178369
2.30734891939862,2.2428381125151,2.24459270371569,1.02679336364594,1.02641056104552,1.02641070370638,0.0306544732463553,0.032166995427846,0.0322112739807917
1.84290284803565,1.77923730307538,1.78136327014269,1.11373681412521,1.11215749627906,1.1121597326359,0.149807300549992,0.152758757094421,0.153980651077665
3.2338975287974,3.08601642592725,3.0924830882869,1.12502631681584,1.12326781267639,1.12327055706623,0.0912171347372047,0.0936000232038295,0.0937753512221698
2.69207635288316,2.57660842159481,2.58135735582576,1.27234546016447,1.26868959677466,1.26870007116593,0.195635922766612,0.198089208730225,0.198597540180859
2.71199465399908,2.61452245576798,2.6179041754777,1.11511797722612,1.11360293729659,1.11360499289225,0.0984599823331464,0.102072455742754,0.102239228734799
3.15019854686187,2.9846259705427,2.99289381443498,1.18746953425319,1.18466159824802,1.18466822233762,0.130240197715182,0.134438511119503,0.134728271797976
3.17831928404542,3.02707905546366,3.03394891517174,1.23284588928654,1.22906915628127,1.22908069069115,0.153275709977049,0.157586799886638,0.157874878946899
3.88668033894648,3.63790906439662,3.65287409187734,1.09800999736551,1.09549310311064,1.09549885922323,0.0644355019333719,0.0663822184794308,0.0665363309445111
2.21449830208697,2.14428054722755,2.14643859793259,1.13008214190014,1.12832194054095,1.12832467794413,0.133313160795972,0.137550179494809,0.137959991171675
2.21655956705935,2.13728310501163,2.14002056420084,1.20994606912322,1.2073871380675,1.20739253856329,0.193177495024706,0.195062750028114,0.195829362350263
2.46001557748859,2.37376119762687,2.37668304730108,1.17047789611921,1.16814012506042,1.16814478493466,0.148841839415743,0.153255116239831,0.153616006262533
3.38401639202673,3.25840145410041,3.26289740001232,1.11665013702739,1.11408296805923,1.1140888564211,0.082994991387757,0.0871118645264428,0.0871627279258397
3.12065417714216,2.98301045281446,2.98882508223747,1.20077179330957,1.19815917057332,1.19816484274048,0.138503799411293,0.140968712434302,0.141225086993407
