"NDE","NDE_BC1","NDE_BC2","NIE","NIE_BC1","NIE_BC2","MP","MP_BC1","MP_BC2"
2.77877279370538,2.26544155519325,2.34548427494135,1.11729710019917,1.10836103221064,1.10843193521132,0.0978994842225311,0.11939360028289,0.122788615828967
2.34817903015912,1.75100211335037,1.87208094945381,0.853012366496376,0.827244410975385,0.827999989491535,-0.228862296239396,-0.248471871477646,-0.270967308645089
4.30457925956325,3.28195419085439,3.47826016425244,1.41300084860706,1.37278072867215,1.3738938821998,0.191490329972393,0.209378610060735,0.214012980839751
1.61224384557339,1.24158616633278,1.31087206553694,1.05734982130056,1.0489739422107,1.049039770923,0.104548916229962,0.10594103123797,0.171828670688537
2.16588838988721,1.86947556378433,1.90515786085982,1.01585186032611,1.01440072758429,1.01440279755386,0.0199446695769062,0.0230862135833321,0.0237308366974805
2.28209335374918,1.25514202893358,1.57385305461787,1.17840406034124,1.15442700749487,1.15490514130527,0.165944236849382,0.207435576548666,0.261791891104601
5.28714161724736,2.58073035239135,3.49705154805624,0.934047968371739,0.912987109353438,0.913451516937022,-0.0427209368294721,-0.0226031855784848,-0.0257868720758737
3.99812847055665,-0.550687928203441,1.87026259224643,1.77671411310404,1.66702837859972,1.67340611467142,0.293159233286374,0.235825510309905,0.313883603381376
4.68274574269568,2.79288089536105,3.33628584720906,0.888740201096958,0.878248307605603,0.878370722975001,-0.0827179221734507,-0.0747177098255961,-0.0793712541484103
2.38616892168767,1.80931185472567,1.92161734140675,1.25168784430189,1.2350391194108,1.23525765764996,0.205169623470894,0.200290975772658,0.222875442513085
3.6117771570397,1.67760723884004,2.35215627829459,1.42784068271206,1.38723694052256,1.38835966866387,0.21712464932882,0.208443057731617,0.23616363790773
6.82968425665619,2.28957994133631,4.10250258835821,0.876426167554472,0.862249767723572,0.862475424284114,-0.073714435078624,-0.069010473045305,-0.0739821219397877
2.26326266195759,1.82134961143109,1.89353979978906,1.03941602241493,1.03668928893655,1.03669642334824,0.0451905948970878,0.0581484408860422,0.0624427291745581
4.93647346584238,3.41821148828025,3.77533215615615,1.1623120998281,1.14401679722388,1.1443003106905,0.0860937821505176,0.109368498583634,0.111119545137322
1.78084677849251,1.52718515704078,1.55881157755557,1.07967527804715,1.07259751310151,1.07264360890676,0.117262577284499,0.114422288519326,0.130523030082765
1.70301518961642,0.944515194365494,1.17824206565703,0.746739224722347,0.726794393856142,0.727313246798735,-1.21500229744649,8.19997461861381,-1.72316414804443
2.36809234247378,1.53495659123772,1.75178437097374,1.05344737003449,1.04653642689563,1.04658146934446,0.0569576563149957,0.0753806351816003,0.0866228002194598
1.51376387076772,0.953658152452291,1.10493015978634,1.36809339763757,1.33490420232393,1.33569028408296,0.430509142204184,0.10203039610162,0.470432463263907
2.67040935553656,1.98336665520593,2.12395769395293,1.09855168716008,1.08945289894246,1.08952764088396,0.0873355599401258,0.111625814481626,0.117858725292447
2.21309455004257,1.1485177341654,1.49428876194053,0.995172005628511,0.983657685890588,0.983789384867406,-0.00612966110340283,0.0341785485019792,0.030401675144033
1.13470665687824,0.916659473338592,0.95180598176387,0.999251984144902,0.997802628350281,0.997804727510276,-0.00595654191648451,0.246985325575067,0.170255786576985
17.2145170838924,0.166749739391716,8.64914886370062,1.22851514799754,1.19436444134423,1.19528809882703,0.0674429771733507,0.0800144856012251,0.0821901235728028
2.11657317672289,1.45927667154898,1.61502973324956,0.996154119637811,0.995698352151538,0.995698560582143,-0.0051656549291996,-0.00510560283036712,-0.00585299138775386
1.18370629506834,0.84097208885101,0.917926766096853,1.44503565607626,1.40585689400535,1.40689109457546,0.685813463913415,-0.295997182763059,0.706994026387296
8.28877844335934,0.430635100514603,4.25491923431493,1.76702981381111,1.6594759103182,1.6656467961793,0.212092802045926,0.220024408238329,0.23553094995324
3.40197628972266,2.05656384128135,2.43785443201585,0.983664442768222,0.974685597789914,0.974766814938249,-0.0136357674220117,-0.00294154525097969,-0.00405987471001902
6.45457862453087,2.44255375555412,3.98043025572654,1.14908475493167,1.12197388374236,1.1225987792277,0.0693526530500962,0.0797961424230456,0.0839857114096552
