"NDE","NDE_BC1","NDE_BC2","NIE","NIE_BC1","NIE_BC2","MP","MP_BC1","MP_BC2"
2.43714661914605,2.26468632355911,2.27608365446976,1.83884163225619,1.77677308769338,1.77879975064207,0.406100361217863,0.418794023887786,0.422257894079008
2.68227413194348,2.41803921636759,2.44173508476079,1.98303383682735,1.89791977336777,1.90142261946384,0.409639693381817,0.42424088797311,0.429405299917232
2.1176439976235,2.01805047745544,2.02252400326396,1.13217551491468,1.10777892046999,1.10829353933005,0.141965467049527,0.180938438376939,0.182809507007229
3.06258583495266,2.87895811923642,2.88934534036432,1.72985127747912,1.68105410724881,1.68239285624418,0.328697335791326,0.341256174065748,0.342548719705856
3.05857560280729,2.78938295917899,2.81115871819142,1.74851498060159,1.68676066903632,1.68886731417105,0.333250705957924,0.349357668613052,0.352110886743838
3.00919418195592,2.8209132688059,2.83200004859376,1.27412815170367,1.24521747095459,1.24585891573778,0.18026335902486,0.202772704530361,0.20360403513624
3.39429134017246,3.15157481524603,3.16777255626212,1.56295016882963,1.52896358454778,1.52968689929953,0.267623390563467,0.279797419816511,0.281076361706173
3.66102141203116,3.36973968139041,3.39120692303213,1.28715401582424,1.25349921984195,1.25435675901225,0.162841915086867,0.184860852174033,0.185628362927717
2.99844286109548,2.75193353799693,2.77066011482309,1.73794791092464,1.68717072847755,1.68861215861504,0.334810801210541,0.348274333486908,0.350765495939667
2.70598224074151,2.49630586775805,2.51138451283006,1.59421864352922,1.56224349542232,1.56287220898752,0.319036940111601,0.328480320614989,0.331252515781249
2.01471799471674,1.88385129611037,1.89183331278742,1.56715823131599,1.50524623832371,1.50759917242015,0.390751559098898,0.410651213436507,0.418009531600825
4.36748712931006,3.9625341876321,3.99689541219111,1.72732222881739,1.67597370042051,1.67745608346292,0.2704785901502,0.284155962131599,0.285317666463613
2.97036068879931,2.8160962627096,2.82371238057391,0.985813194071938,0.967007366675594,0.967359399771229,-0.0132990202139301,0.00981339979557237,0.00976264316762041
2.14611562370492,2.00830429850091,2.01661978396929,1.41525536279978,1.37639381409227,1.37743239631079,0.312618826851146,0.335237578410533,0.339133805918034
2.24000841928936,2.13452740661356,2.1392710835125,1.01415048799965,0.998716978179586,0.998948327176725,0.0171246493199732,0.0468963185581171,0.0470564555037864
3.80933868191877,3.53216677315387,3.55096625141376,1.37683848603992,1.34370416566967,1.34448282124474,0.192964720796377,0.209762485630112,0.210619770533664
1.80990941239158,1.71578008237953,1.72043352275928,1.37842389036899,1.35287341932856,1.35333840400943,0.351055111306873,0.366621147502869,0.37223718856691
2.25453230021932,2.11116021559058,2.11973251512874,1.32478326053385,1.29854738506186,1.29905686797253,0.257038087923427,0.276616375439146,0.280001267491572
2.63583493735176,2.48567625776543,2.49376946692356,1.2572169305551,1.22731162575717,1.22800645273669,0.191052833101769,0.215630800336275,0.216892344566073
2.75088635828426,2.59807423001282,2.60611623115549,1.0943474000849,1.06933858998686,1.06989734025495,0.0818072112671796,0.111408429278395,0.111858486730162
3.23746971461884,2.94319891008428,2.96771806881969,1.90112909207975,1.83220126181577,1.83461289050072,0.353529503057081,0.364212172839998,0.366840316754963
7.638008460085,6.82396507994131,6.90236812777897,1.53952397170268,1.46580590121917,1.46917449301985,0.175067549057854,0.192500078715576,0.193000427851247
3.83691676091394,3.55174565677071,3.57147414420244,1.57000555174114,1.51069662179002,1.51285553537698,0.25119286614091,0.271426611910818,0.272728055637244
3.02533080506586,2.79321588151913,2.80975563144032,1.77257787822409,1.72003654422703,1.72154909845346,0.340845567992448,0.353554468199378,0.355936321576691
4.09729975449809,3.7549735141146,3.78136926343902,1.51596901574599,1.47414782810497,1.47527057989266,0.227802627800536,0.245334258830503,0.246339459006475
4.05736895656516,3.60563306029235,3.65088934211356,2.0215349201265,1.90454319099388,1.91094342205492,0.334470549528975,0.353068387670689,0.355674581272426
3.13729687194194,2.93707674011441,2.94908809500602,1.13046676015736,1.08811101423866,1.08964066531803,0.0968652195817521,0.133353929134098,0.133985839800427
2.73503884722775,2.57691632913386,2.58555833957547,1.47058775658317,1.44029603732879,1.44090740437735,0.27709440680607,0.292549041363759,0.294297326787942
2.20931283814445,2.00199408889583,2.0197796148379,2.01415040358156,1.96027916335054,1.96168249030929,0.469024929892747,0.465454688322549,0.471741933228829
3.25543382441742,2.99701231554325,3.01601755904775,1.61211560054219,1.57209017040639,1.57305984250327,0.288048229726681,0.302039003336463,0.303924039598691
2.47122715224464,2.32377763059921,2.33208005359409,1.11850700113945,1.08631801611076,1.08721845442777,0.110154128649043,0.146924254077052,0.148092148946072
2.85045517621077,2.65164117669757,2.66460395699822,1.60835530568993,1.56606136183763,1.5671450431146,0.312087068217758,0.326081576783605,0.328404316950907
2.28011973256853,2.12109475995071,2.13146271469416,1.59907244546345,1.54871063899093,1.55024832474481,0.362867177630262,0.381163547456889,0.385585351501943
2.85727950937686,2.64481076454707,2.65951652013067,1.71395935243258,1.66361492430737,1.6650515031274,0.339154167180371,0.352373288142824,0.355062397114751
3.10982148162062,2.87201017062685,2.88890396488091,1.64224722477956,1.59872468888676,1.59984833647775,0.304216955013036,0.318678108688378,0.320617511462988
2.09617676762313,1.99554657931966,2.0001561945481,1.09395656986325,1.07992752437414,1.08010515675005,0.108204918992992,0.126790720977511,0.127978114868201
2.06694365140665,1.91605722028883,1.92632253108737,1.53968617265209,1.50037463449232,1.50135335474119,0.37280589923825,0.386661877192795,0.393916007152306
2.08940589586336,1.98724316657392,1.99200561075937,1.15696598984172,1.12865403902097,1.12933030787891,0.165179813250549,0.203113528303378,0.205249082031843
2.82837483349405,2.53509029837526,2.56264481614382,2.43940602369731,2.34635623470858,2.34977515447313,0.461700489084563,0.464272413731784,0.468300040768773
2.62433353810356,2.4774221182126,2.48521030208719,1.30101562329835,1.26320675780839,1.26427449321479,0.21429248322009,0.240944594992454,0.242337162591552
5.28438982095452,4.60295394501348,4.68078975125589,2.62020555087968,2.4779978290243,2.48531861493092,0.366533154738627,0.37562135393386,0.377320272115158
2.37197223049078,2.17658179986367,2.19145208716622,1.66212395621822,1.60979774899117,1.61139478110161,0.370381681585957,0.387471075218143,0.392619781692718
4.44972347125552,4.13189116802782,4.15307967168743,1.2825788516215,1.24866309461934,1.24953683809349,0.142889518222478,0.161061823215594,0.161508273237355
3.71079777995218,3.40140523572976,3.42521598564496,1.90759589735102,1.84365922858686,1.84573269046262,0.330001964042826,0.342247920455852,0.343807905720431
3.71528502801517,3.48290505486324,3.49658414159075,1.12248128251555,1.07991920093319,1.08147410510624,0.0809116969157296,0.111645034938911,0.112020651807189
3.02817350720442,2.84220397711639,2.85296412864664,1.32936530503684,1.29704213447785,1.29780940788415,0.20442991021035,0.226917241119909,0.227956506013301
3.08996672134783,2.83712059693193,2.85624555713219,1.96398039324385,1.90221021849649,1.90409374480452,0.374333463878059,0.384748881215928,0.386995972655626
3.76227638898699,3.3678597506719,3.40528481034265,2.10459657395297,2.01804302595352,2.02146201427214,0.359628117228211,0.372828930428147,0.375000939890121
4.65069106281075,4.12618821319117,4.1793462675393,1.77055897503173,1.67371904044319,1.67874098454029,0.270972957821187,0.292001776966176,0.293744058285872
3.45575180027431,3.26518027938512,3.27514031347295,1.37734772205696,1.34773541490996,1.34835866554706,0.205204308776896,0.221136539692582,0.221883813675523
2.36816289664929,2.25900531482566,2.26381509933805,1.1364925320249,1.12188835774544,1.12207364357348,0.129231183385773,0.150517471311167,0.15141895444837
4.36733000654438,3.9245056400798,3.96527219439978,1.76699726607298,1.71661381306721,1.71801059928275,0.278590739565121,0.291418853474226,0.292697878326579
4.44298922378342,4.09608339408961,4.12120788081259,1.48624353980771,1.44844030554184,1.4493779962645,0.20992592946001,0.224581986951622,0.225285118469763
5.0127757692001,4.32882524562448,4.41094053336308,1.86806143651106,1.77202072676451,1.77671692749226,0.279361496935967,0.299514267012084,0.301417393362477
2.15503050765557,2.03394151667746,2.04038342086786,1.61519197557275,1.57307360206861,1.57414398540848,0.3844060738204,0.397846409785633,0.401389431704045
2.70799392397407,2.57370384742853,2.58004868300982,1.36779344354018,1.33751943030635,1.33817498943036,0.239191354227419,0.257560075823033,0.258749411880249
2.70023644001866,2.50983559103066,2.52237693733974,1.44999899496797,1.41782700679773,1.41852533164324,0.272226729891769,0.289445641436598,0.291985882267632
2.16773117064091,2.06672004313819,2.07121735774626,0.949350879449681,0.928261013472262,0.928719343822715,-0.0720195449685337,-0.00112014474310215,-0.00261128758138467
2.29994532815809,2.05705561870205,2.08025626289916,1.88028086091187,1.80604036928283,1.80886031831544,0.431208325975515,0.440931234913707,0.44938303352995
3.89879126474421,3.61364628177555,3.63307957532935,1.65636034728898,1.62055795409493,1.62131545296177,0.270533186815936,0.280534747973926,0.281421267966827
2.48533940609925,2.36796625995844,2.37325937441441,1.22928151434681,1.20301718323521,1.20356659773189,0.184834023753771,0.211068821260336,0.212346268243441
2.27467906885479,2.11426931991862,2.12483619836912,1.72215896325441,1.67951389292114,1.6805443767534,0.398104345206953,0.404780432518743,0.409418289310971
2.73439842910921,2.55446868120028,2.56557748989172,1.26385109142152,1.23752384219991,1.23806107339481,0.188830105152774,0.212386566476566,0.21362975552482
3.24941601827527,3.04919744091411,3.06081823077146,1.37144261600285,1.34382839160836,1.34437343407332,0.211373255553605,0.227752578015357,0.228750397606207
2.44398145240729,2.3309640282361,2.33595931324904,1.31128467513973,1.27930996529865,1.2800710856607,0.232697062959588,0.2547554029589,0.256194277814144
4.05157116847707,3.53913968541078,3.59667383797064,2.27200715145635,2.16306114041801,2.16804621677656,0.369706880018803,0.381117958291861,0.383708766880195
2.35144170738073,2.2093221991025,2.21742224272943,1.72982306245843,1.67673113769013,1.67831211743162,0.390591926339424,0.402299537970333,0.405087335333865
1.98255279280389,1.87235579945096,1.87815839344684,1.38244170698572,1.34794186954517,1.34878187511075,0.321205648663121,0.34387130097234,0.348393864469859
2.83426709414459,2.69657679667716,2.70295596552735,1.32362290082582,1.29865269603707,1.29911503795814,0.212057126884721,0.2289931274004,0.229955328141697
3.79570514747647,3.18009382811856,3.26600407721786,2.1403658720351,2.06553045992529,2.06805859989421,0.36326127292237,0.370318603143084,0.374313963742607
2.46406769890812,2.33353476756725,2.34010180758327,1.39852505843305,1.35954691421772,1.36060381323796,0.271103754573841,0.294794277420979,0.297042915925182
2.98570120133758,2.73904705744814,2.75786870921599,1.68551202062208,1.62146024788342,1.62380519215269,0.323081929740207,0.343008686399947,0.346105616673457
2.14522252482187,1.99054859371904,2.00095081200203,1.70314175058329,1.65910143327067,1.66021153483629,0.410949501355598,0.420555088998594,0.426037996279055
2.46528856104516,2.3329662272583,2.33970672871433,1.19650725608376,1.17512944025862,1.17550468995992,0.165853852852309,0.190375460918712,0.191637263108243
2.14734682179642,2.04569111344095,2.05028598734736,1.41327832421101,1.39003426190812,1.39041036912191,0.31159175287162,0.321415775352409,0.323663841174644
3.52730551011803,3.16175404073471,3.19608046923489,1.68882368518041,1.63286087225834,1.63465584054446,0.293646798432602,0.310178242764753,0.312624183905668
2.69410355903651,2.4244185958512,2.44895812653059,2.12340584022085,2.04646142117707,2.04915210353414,0.431756784236132,0.438458841183791,0.442798002645479
3.0048812599709,2.76868817027599,2.78590072685476,1.44627872628326,1.40536147179454,1.40648722908312,0.251147458862502,0.27467693228476,0.276788556365967
3.77837110743589,3.55715415679567,3.56938965168664,1.15563279184034,1.12505426823123,1.12584253090748,0.098136940306407,0.121786381233875,0.122153043372077
3.46183227769727,3.12358382231815,3.15369160833714,1.79657363885927,1.74743182062117,1.74874021205846,0.320560236485628,0.332562512889741,0.334543280982884
3.22730865770533,2.90739681257583,2.93624858217188,1.71541438654949,1.65863100413582,1.66045041310631,0.315347196078776,0.328223996834925,0.331354796703553
3.50587530652905,3.14872201265817,3.18174234165848,2.45902422583739,2.37502451396006,2.37779914438757,0.417678300772616,0.421412992561059,0.42366816012161
5.85994346945646,5.22385561207001,5.2861409893961,2.24303472936659,2.16064137773619,2.16356069588168,0.313602190373958,0.321455153916116,0.322382099372943
1.98660203975486,1.84065714102874,1.85064515727346,1.76344308834334,1.70847594439991,1.71013749846492,0.452477447963911,0.457647386278172,0.466312758522711
4.1348963223583,3.5502601148009,3.62268243481258,2.04483134994491,1.96197164110559,1.96519848708992,0.33507721185824,0.347312250228992,0.350224610315839
2.77039586094778,2.60188770635682,2.61154947074705,1.21879339156999,1.18611301530335,1.18696641472759,0.162601053033563,0.19395519947801,0.195271838933639
2.56122701523615,2.41948929772616,2.42692172195337,1.13449396958303,1.10151378381106,1.10244544696485,0.118299320651767,0.159592283137133,0.160908149726123
2.8892933681816,2.6700880417636,2.68554597816663,1.73982370622849,1.69469109848216,1.6958322761491,0.342943551145767,0.352620349214107,0.354995002987813
7.28020948264655,5.30722098352467,5.72790620233626,2.78487511335936,2.63982555363149,2.64700641222848,0.340338850189684,0.346628297576352,0.34937441264379
3.35935665972517,3.15084458621489,3.16303037219814,1.88530985806939,1.82679479196177,1.82855627414002,0.343524689782856,0.352934333326316,0.354131637244063
2.97107761830337,2.75734711773663,2.77169043927046,1.50839572035958,1.47814444601066,1.47873921505313,0.274036329784194,0.286859456676941,0.288709650771995
2.67611476693673,2.54782534218114,2.55369403134973,1.17379857731837,1.15848937766127,1.15868647635887,0.13999962771408,0.156398266174774,0.156954648711782
3.41170737300673,3.19314794931634,3.2063062719298,1.13776181982723,1.10203479743197,1.10312251133542,0.0951598555119704,0.128307903506515,0.128871570485474
