"NDE","NDE_BC1","NDE_BC2","NIE","NIE_BC1","NIE_BC2","MP","MP_BC11","MP_BC12","MP_BC21","MP_BC22"
3.02982517909518,2.64104337436323,2.70446633434822,2.47278435217578,2.35717650424438,2.40400580123078,0.44955926034505,0.470652749776077,0.470143932980982,0.470844781276684,0.470317655100613
3.89090867891438,3.40974574505341,3.48862446928701,1.87373916331648,1.78683577063818,1.81255423340829,0.316089155467238,0.331876659649457,0.332906167019206,0.33188332722413,0.33291166736688
2.81336473981604,2.66903303866342,2.68446553998893,1.03568482103001,0.960274768255774,0.976009102817225,0.0327860729251257,0.0192641844018538,0.0353395463975807,0.014351496672111,0.029144329793818
2.62415724859476,2.49449453145686,2.5082584897225,1.20743261795834,1.10173424577374,1.1238237918102,0.163447045557833,0.165724581051121,0.18018601125803,0.165817776018427,0.180219624764827
3.96817786370193,3.45765327354965,3.55890114219296,1.30266508993167,1.11831118589873,1.17609736939439,0.160960088239999,0.158538614840407,0.184666570691872,0.166396707636525,0.188638798306758
3.50988069008716,3.24064130721394,3.27690122726104,1.26327928223048,1.15044126772393,1.17500556245259,0.156927445769591,0.146797734106523,0.15971969655215,0.146902437035768,0.159792125077674
1.99721507270023,1.92743647387918,1.93490955203773,1.19740640428454,1.1126563262427,1.1297839863145,0.206624021121655,0.223524407449296,0.235634754871918,0.223659414300739,0.235871934916034
3.64589135349348,3.29848666007071,3.35017354824588,1.36895731406386,1.26008453743235,1.28862426147616,0.195346821811096,0.204689121743259,0.214452098766304,0.205451043467752,0.215078270498075
2.47208838463028,2.25578045263671,2.28687569619398,1.77230371433304,1.69451351102583,1.72093629809995,0.387371131593753,0.399125809242271,0.401757320555364,0.399451973537104,0.402059471695097
3.51127100525495,3.31656813319725,3.33975701576479,0.935101738101064,0.827769779407622,0.854510856128966,-0.0564397163410273,-0.0965700672056135,-0.0635105044936879,-0.0985210419857247,-0.0652835076029172
2.43871976444815,2.29893223029418,2.31477807639496,1.24710320913427,1.17386270496974,1.1886325240597,0.198529259604296,0.203606902899744,0.212040592557493,0.203843429843527,0.212233588047783
3.59555667473767,3.33980458668797,3.37435601823446,1.28931884296453,1.18158855284253,1.20668773430629,0.16567474046489,0.16404776102052,0.175407234117093,0.164835256615666,0.176038080734541
3.26168337666974,2.91066467747283,2.96638326840647,1.75138735475766,1.63528496515328,1.67308661749964,0.321583626474338,0.337479340986283,0.342559321200994,0.337490130042462,0.342568223771921
4.81599849034124,4.11842736199546,4.24445725322475,1.7002400827128,1.52771080770338,1.58190467635534,0.25242127735187,0.267049215796678,0.275970422035056,0.267355340768106,0.276219895647857
2.91114119844064,2.67604078327683,2.70412506970414,1.4423828097108,1.35188460102906,1.37076018530685,0.255287039236661,0.26776852223981,0.273415396018945,0.267792589367902,0.273434959815264
2.3137544314331,2.22923993530894,2.23801518160497,1.287303551451,1.17230000867094,1.19743141664454,0.231395309597743,0.23208674044186,0.246377437142063,0.23211934155047,0.246382266149672
