"NIE","NDE","MP","MP_BC1","MP_BC2"
0.0651830181114681,0.928578861431687,0.0655921900943046,0.0693143578157391,0.0693195613913015
0.0851279011039,0.993400876357168,0.0789296520249529,0.0829523624969554,0.0829589559388203
0.128597172913742,1.03147002424879,0.110853210252203,0.113736686414994,0.113742716290103
0.0502395720991616,1.05681088209241,0.0453814655953052,0.0489020488570348,0.0489046178245695
0.160773874002685,1.04735114961932,0.133077182294163,0.136117739004074,0.136124863270164
0.082653785878222,1.07821112887893,0.071200175685827,0.0738077520260873,0.0738110199532672
0.0628297479569526,0.974090812548291,0.060592633949064,0.0646949623164818,0.0646995898991951
0.192847482321328,1.09233201423662,0.150054901154138,0.152090983906287,0.152096149313858
0.102766830144679,0.933106803477533,0.0992078829010514,0.102780112351608,0.102786866582911
0.0563969371929982,0.941487294484896,0.0565165130409662,0.0609906049991404,0.0609957575478807
0.10641522440728,0.968485255353682,0.0990000715516893,0.102671823302008,0.102679619898811
0.203306282360727,1.00356946599602,0.168456680513751,0.170949546302449,0.170958031453646
0.105253716660962,0.918904832619794,0.102770920317835,0.106390504281166,0.106398324931535
0.081679073003616,0.810856932063261,0.0915134768120596,0.095621920155923,0.0956332376749935
0.198565880360642,1.05012415744155,0.159019351760134,0.161295368166211,0.161300589978748
0.0872586241437424,0.957943698151869,0.0834849122341151,0.0866916688221623,0.0866971697169708
0.110332174006164,1.12619982798281,0.0892271076112009,0.0918041163771564,0.0918077177862269
0.235071978337385,1.00535933211238,0.189508259229728,0.191000283100165,0.19100631501341
0.269546226734619,1.07388927858042,0.200639499006995,0.202300766003162,0.202306686431734
0.163495256973429,1.04606650579396,0.135169002531432,0.137368608011368,0.137373274914762
0.0672798780491899,1.01421808153586,0.0622098982738756,0.0658785708322036,0.0658823809722923
0.0998307928386034,0.900250779751124,0.0998226500465257,0.104124527496109,0.104136195544415
0.114385718734689,1.05162195525583,0.0981003138197348,0.10140458561228,0.101410008388365
0.138530400028691,0.989309772997715,0.122828041899735,0.125545022835725,0.125550915644892
0.0867047516107958,0.905290097742708,0.0874044372985429,0.092089544541474,0.0920997977504797
0.10813720542755,1.0014655372112,0.0974557841938896,0.100834154623012,0.100840313022299
0.134940004396919,1.08307807292731,0.110786536677155,0.113391611793074,0.113396124574781
0.189846684267027,1.16321882264357,0.140308568430288,0.142242411738452,0.142245922415143
0.136573418205176,1.14366869316615,0.106677804918388,0.10898846890329,0.108992055833339
0.184072046545614,0.911063557576669,0.168081510502201,0.170555376690649,0.170564551520665
0.175962385164992,0.842625791744363,0.172751254288956,0.176365086238269,0.176380751409102
0.143849003890122,0.985554666465277,0.127367218352368,0.129658412677315,0.129664448103513
0.00634308562724712,0.952521642214399,0.00661520383748505,0.0116821204958971,0.0116828074599709
0.077161082436712,1.0141252464866,0.0707065418045152,0.0741860140404739,0.0741904598369643
0.121061548010931,1.03721014679335,0.104519128416919,0.107498846501645,0.107503492268817
-0.0298809168748057,0.920105385625485,-0.0335655982549434,-0.0274284216463543,-0.027433545631981
0.0319550752281531,1.02418712365301,0.0302564136363505,0.0339259260406326,0.0339277508666562
0.051423294511586,0.956379358910623,0.0510251628500552,0.0552445615454344,0.0552486990243212
0.138027957687102,0.973937158034316,0.12412975527344,0.126941617514311,0.126948822411018
0.235859345088486,0.947454626331713,0.199321017739198,0.201960124965453,0.201970470690364
0.143342021234443,1.02165209659364,0.123040982817731,0.125404287367494,0.125409458287768
0.160173459035148,0.992782728998164,0.138924150542414,0.141961894339629,0.141970312462227
-0.00596484852570836,1.02043281460197,-0.00587978006716079,-0.000985244672602646,-0.00098570260296003
0.201363745339374,1.0556077070138,0.160197548609716,0.162422754112587,0.162429519445653
0.207254634895503,0.983042730185894,0.174120048464806,0.176029710435394,0.176036714627506
0.0893158410304462,1.04476766045857,0.0787559654233371,0.0814784119030092,0.0814817456894343
0.0826222023044295,1.04238728125314,0.0734413385060157,0.0769856754879645,0.0769903637213461
0.0563846356454001,0.958440918724423,0.0555609142897602,0.0599889917959889,0.0599947517055356
0.127595862835168,1.00390555448018,0.112766860812166,0.115881790103955,0.115887835918958
0.140703290596063,0.89306741298749,0.136106865969713,0.138940260129258,0.138950074814836
0.115907458571425,1.08203426998091,0.096755506389692,0.0990904588516046,0.0990941261662482
0.152840547168418,0.945612898986272,0.13914157919342,0.141851648518587,0.14185911419505
0.0993923120057753,0.953859061410174,0.0943671325900311,0.0975193120033882,0.0975257139305197
0.00316463451313723,1.05327980572837,0.00299555224353661,0.0070054403853231,0.0070056349782472
0.156161970788871,0.937907897017365,0.142734916100009,0.14538746821179,0.145394852052629
0.0747130903567306,1.02550180408217,0.0679077248766327,0.0718016885581975,0.0718066166866892
0.0352667688173001,0.931915815902936,0.0364634034715392,0.0418538693858517,0.0418579477221485
0.0469864899484409,0.972502098918353,0.0460882941325204,0.0511583647504959,0.0511623811782796
0.064718565544636,0.944550644083722,0.0641241850313329,0.0683819140220589,0.0683873254817844
0.126813650795128,1.01630261628737,0.110936791336884,0.113688330913392,0.11369343425822
0.190679062434881,1.02845556505878,0.156405255116808,0.158531593382044,0.158537960775876
0.11170537645524,0.973593590303905,0.10292590325485,0.106242992499177,0.106249233469679
0.0945932261404936,1.04990357720326,0.0826504939674195,0.0857351966042192,0.0857395191650816
0.117955497529234,0.918303846724154,0.113828162981941,0.117277497146538,0.117286063602566
0.0196409479696571,1.02175384808531,0.0188602324920974,0.0230837834285171,0.0230852168721819
0.221091486729891,1.01769902471197,0.178473668217363,0.18059381632282,0.180599678991582
0.156878776396902,1.0018671511244,0.135386690620337,0.138017678628087,0.138024268698294
0.0957219045517556,0.947116958088933,0.0917897366323379,0.0951501983092198,0.0951567907213616
0.0218911679616482,1.01749006677445,0.0210617309895982,0.0256493004201102,0.0256512017155654
0.146889812128881,0.998337786459962,0.128262550003056,0.131035169727409,0.131040883981442
0.0380262538218115,0.829386715835099,0.0438386963903158,0.0503858685443895,0.0503934771100478
0.186814362689229,0.847936862497919,0.180540363849718,0.183524380789641,0.183539725568593
0.136067963185141,1.06612602609457,0.113183034018217,0.115470070492354,0.115474120782351
0.11059333786297,1.01618612186834,0.0981499413286625,0.100736260216468,0.100740333811461
-0.0375757434944816,0.963011135070644,-0.0406033136797202,-0.0346101896190273,-0.0346150091700364
0.0404322957768341,0.949684819837625,0.0408358719783791,0.0455993440689907,0.045603689178767
0.242762106146632,0.99844723724853,0.195585142376216,0.197522801067372,0.197531283583874
0.0927434563615927,1.01067501314553,0.0840510277148251,0.0877054087811516,0.0877118825263514
0.112266325217513,1.06394017670196,0.0954478019244948,0.0983389611350512,0.0983434047177669
0.0345058619967291,0.970158483097858,0.0343456619767675,0.0392430420956933,0.0392463835946908
0.0568280738531842,1.0365463286576,0.0519749444679574,0.0557878337368827,0.0557915259902606
0.090794000430017,0.988048425439847,0.0841587225834304,0.0878168518147796,0.0878231688702041
0.0132498706011938,0.996294369457906,0.0131246062088553,0.017039424653177,0.0170403169106127
0.202575292061663,1.03558901587622,0.163609377820821,0.165808414083625,0.165813927370292
0.149186979231652,1.00512864607619,0.129242796303538,0.131760416401026,0.131766986649578
0.0781928699449457,0.991484121543025,0.073099515617491,0.0765972170545361,0.0766017379828431
0.0406157169736634,0.978088930950707,0.0398699633465094,0.043488261561784,0.0434910432251852
0.179671244618495,0.923805558816773,0.162822855957783,0.16613948011654,0.166152377769316
0.0508960485689728,0.988481251062485,0.048967827743611,0.0534681819055749,0.0534722595485645
0.104659743046202,1.01229888872421,0.0937006439354997,0.0969508902921155,0.0969562874627956
0.157538305996214,1.01875219093281,0.13392806148439,0.136082932738585,0.136088491425013
0.133181014840815,1.09101788662917,0.108790340099876,0.111023955540725,0.111027482698224
0.0931104370481932,0.912196377714729,0.09261892556667,0.0960647512113846,0.0960711585644485
0.163898227628723,0.978062093148052,0.143523574897276,0.145988019598038,0.145993756850153
0.160617627750756,0.9521190033326,0.144344693312001,0.14739686389633,0.14740579088896
0.190346189639844,1.05664250931334,0.152644678977151,0.154690388122052,0.154695744128571
0.12867905409561,1.00101719827069,0.11390588737997,0.117282139601893,0.117289941351635
0.11564968043313,0.953446307232259,0.108175207621606,0.111066315449929,0.111072610883674
0.0982193463079429,0.980283724077043,0.0910700664698916,0.0948587270562084,0.0948653765171478
0.155566331213668,0.999619820167176,0.134667759847807,0.137491540189849,0.1374997427123
0.0708161667161006,0.974254892851486,0.0677620589220046,0.0707672715714686,0.0707714859817446
0.0890652484279625,0.9379191865443,0.0867250226926448,0.0896056571583582,0.0896111599222414
0.151987468409241,1.11681672011523,0.119787962385269,0.121717150354941,0.121720107516405
0.244906855816865,0.93348121865398,0.207832089548972,0.209548462678197,0.209558453517319
0.167173327329759,0.977940578782703,0.145988382847689,0.148115129919671,0.148121552468234
0.109213671600002,1.06146946120069,0.0932905485182179,0.0960459097007625,0.0960501441816251
0.134050028183857,0.923780012845428,0.126721706686855,0.129781451280637,0.129789770737036
0.0752273360830973,0.91892561778908,0.0756697807818108,0.0795813166153542,0.0795873549797993
