"NIE","NDE","MP","MP_BC1","MP_BC2"
0.370217993008852,1.00767153490498,0.268684815080476,0.285316313700241,0.285494322035241
0.522996439512332,1.03055282232418,0.336646189702461,0.346536469726118,0.3466466185895
0.139252587395806,0.977648002818837,0.124677691654765,0.154979066189544,0.155170483738119
0.438891107183067,0.879161806379942,0.332984436866529,0.347902617363926,0.348122167152392
0.171052476647686,1.00637897710428,0.145275953094862,0.172968914014736,0.173156426321675
0.0671992699777506,0.87179314365274,0.0715652959515758,0.117446388192086,0.117650292178406
0.333166800990084,1.00658979664784,0.248677111631679,0.266831432763775,0.267014522707522
0.42278081249934,0.996127708945,0.297961994103032,0.311121954376968,0.311263918560769
0.453946653820868,0.982802904231139,0.315953919231646,0.326896597324769,0.327010021233671
0.344735686576699,0.879307748754644,0.281636808487422,0.298049262756044,0.298249657356308
0.138286265074625,1.06314291279682,0.115101470500013,0.139203290224359,0.139306107505875
0.45643319681247,0.889725083303505,0.339063543681614,0.353550531384835,0.353773903387932
0.158866055406509,1.12397199102265,0.123839525845621,0.143577437644428,0.143657297641653
0.371245024288558,1.06429773121217,0.25860952093974,0.271418328049346,0.271519831362781
-0.152477223068608,0.965354346809717,-0.187577210153068,-0.116964115079172,-0.117705120357651
0.47268902136996,1.05541781530731,0.309329825653932,0.319724560101528,0.319823326450927
0.0456320035066799,1.00869141041562,0.0432808404936389,0.0856524685083319,0.0857511249894154
0.437086032678878,0.980247297698702,0.308386194913259,0.323471734078837,0.323669779139526
0.371297191048587,1.04707418050133,0.261777132911851,0.275732976429175,0.275856279596898
0.354945974015823,0.957825380846708,0.270379127866476,0.287271252369365,0.287456563784283
0.0517448406141489,1.03038411761207,0.0478176285929607,0.0789384306348593,0.0790009784745745
0.240638859545356,0.926202978530484,0.206230914673215,0.230512547314675,0.230756950322478
0.670139473058638,1.08067124171969,0.382759522432717,0.390735822137104,0.390823723492356
0.213794336047382,1.03889110058309,0.170668812613049,0.190291252349873,0.19041216779462
0.533775279455794,1.09649204913272,0.327415798682501,0.337047244757453,0.337139222496437
0.338514417919713,0.844018789440218,0.286262081954946,0.30578045482401,0.30606876425091
0.534396488582808,0.966622852977436,0.356022386778392,0.367239516797893,0.367389733808959
0.542602263347621,0.981042467466368,0.356121248197893,0.366108379685033,0.366226742230893
0.587029301824574,0.977869214646375,0.37512292052548,0.384399644473949,0.384516930351909
0.101395855956961,0.986465200403935,0.0932066235518624,0.129008146068624,0.129186226460771
0.40926646760934,0.870434805356744,0.31981406618495,0.335041770612996,0.335261457054778
-0.00993796802274244,1.05271058149108,-0.00953033086445191,0.033921785469779,0.0339016952869953
0.214702110702459,0.98379215691999,0.1791432103621,0.206065163185083,0.206303703685384
0.571488126692385,0.967598092109845,0.371316512168588,0.381884835392422,0.382031820120311
0.381813942807439,1.02098178898186,0.272180713239287,0.285645457002933,0.285772276292998
0.141812513643418,0.925617573508939,0.13285414693691,0.162244407378008,0.162431037335171
0.297481861965096,0.970361478283618,0.234636135649645,0.253560355197819,0.253747970354568
0.0391298735595227,1.12271980986032,0.0336789466984628,0.0601940671569661,0.0602247311183525
0.0815779939912032,0.994288352968409,0.0758253980354919,0.103052545535128,0.103132602141003
0.426423102451703,1.0059582095461,0.29770222417727,0.312416599269406,0.312588664682339
0.447609341865366,0.975778984407884,0.314467481293252,0.325573716893922,0.32568448839723
0.259421435552438,0.938024515240188,0.216645632632286,0.238699472827212,0.238921202863838
0.161445311822143,1.06947721666842,0.131157979552229,0.154257081736736,0.154372018992385
