"NDE","NDE_BC1","NDE_BC2","NIE","NIE_BC1","NIE_BC2","MP","MP_BC11","MP_BC12","MP_BC21","MP_BC22"
2.20630429494151,2.18661895064106,2.18977779572256,0.111768978447711,0.125169181099563,0.126234286310819,0.0482163267791338,0.0492970720631664,0.0488714969749676,0.0496714757594168,0.0493904656649665
2.24947369766151,2.22818845809962,2.23047204197143,0.213726919814062,0.227198796420263,0.228849115931504,0.0867679710283208,0.088765237096855,0.088848755349936,0.088893384634152,0.0890171921085811
2.2348431263264,2.21752928061366,2.21941942568119,0.15172966583077,0.161501118791623,0.162668154801619,0.0635763829745268,0.0648448168250861,0.0649138441499696,0.0649585229267793,0.065058974094962
2.19119744082297,2.1713338332858,2.17360447182078,0.187446514184231,0.200416000716036,0.201930978543175,0.0788039394419006,0.0806575049581869,0.0806967539959434,0.0808128554322682,0.0809001635059273
2.29430995916944,2.27359893855736,2.27658655883321,0.166148312025294,0.180353225459382,0.183402367595308,0.0675273846219778,0.0692587000723652,0.0692676378100839,0.0694817007789927,0.0696316511936703
2.24004252118147,2.22309877043238,2.22499311522792,0.129944808601056,0.138830891700921,0.140107395084192,0.0548293262871492,0.0559221370324804,0.0559646348196552,0.0560347391477905,0.0561187577227615
2.27928758874135,2.2581993082506,2.2625699563119,0.0682004769823595,0.0782434667704262,0.079924203788158,0.0290525340589256,0.0297333402618125,0.0291772789461327,0.0300611938495013,0.029760017002145
2.23614089928957,2.21700835132592,2.21881372757863,0.187650820501021,0.195586806000995,0.197359559807322,0.0774203571077606,0.0791024681549179,0.0793953938164667,0.0791332214148914,0.0794416956077972
2.23056079195784,2.21423527888696,2.21562709981037,0.207575434716456,0.217213633497132,0.218646347008043,0.0851369305970227,0.086620582630799,0.0868175100768375,0.0866887306638615,0.0869048792502053
2.20246711899507,2.18675093714106,2.18760851373161,0.291256615467574,0.295819976782576,0.297018932969837,0.116795862926787,0.118434583863328,0.118729033918803,0.118434896682577,0.118729796031693
2.23619488916717,2.21333905933036,2.21602192819984,0.206295137210477,0.221676246466013,0.223060084959556,0.0844609947154725,0.0864816633878782,0.0864204072389163,0.0866760581383501,0.0866685217576796
2.28096920942128,2.26022230148744,2.26338851287286,0.144522276724669,0.160493247529443,0.161613750295383,0.0595847388251655,0.0610954347005013,0.0607183726651152,0.0614643168755924,0.0612104429371347
2.36437616936589,2.33971458347452,2.34606926101665,0.10327168168713,0.107653201239477,0.126481173355766,0.0418502508950217,0.0426824678107505,0.0417000226274215,0.042698602283217,0.0432801135426397
2.12411933141767,2.10053397679874,2.10219552502908,0.445817792626655,0.458648172041287,0.46105174140621,0.173474202327981,0.177248864254737,0.177657593073815,0.177260062492325,0.177674942403463
2.237008720249,2.21865058888173,2.22104154308775,0.144475823710764,0.157456803232745,0.158653067505219,0.0606662865300566,0.0619154419949159,0.0617660981897676,0.062172463470615,0.0621013121180975
2.20222014241816,2.18486698931799,2.18626260395584,0.247718708043667,0.259174433845466,0.260117588057598,0.101112200411439,0.10315003920643,0.103243864155458,0.103223865412222,0.103330285752001
2.21775737530603,2.20098383667887,2.20273345462907,0.176859287453595,0.188449685646784,0.189340742658134,0.0738570353259702,0.0753745635952955,0.0753770785633349,0.0755165209281105,0.07554723827177
2.12062275270294,2.08837979839645,2.09406015495673,0.199788129583413,0.215661983735307,0.2266319432928,0.0861003243471075,0.0887326595878111,0.0887291517255547,0.088906414957566,0.0894967620973395
2.29531176257605,2.27664869405049,2.28077379506133,0.0777599220204901,0.0844038235467344,0.0919161694039374,0.0327676245623868,0.0335033136306213,0.0330922860437468,0.0336106270232571,0.0338171117105606
2.1842892538154,2.1660353270517,2.16812760774395,0.192773747651091,0.20546263065536,0.207499841681036,0.0810974498918047,0.0829673666765688,0.0831164615152917,0.0831145661972418,0.083320152133615
2.25862098271914,2.23912753624346,2.24160310007425,0.169547951047531,0.183539661201548,0.185152376052882,0.0698254345856084,0.071370116749492,0.0713050121717059,0.0716001643182015,0.0716129678244819
2.25710685659311,2.23753130079321,2.23941265798786,0.195257435055435,0.203823502629597,0.205825454012706,0.0796200775392051,0.0812209344479098,0.0815370698881583,0.0812616987379627,0.0815981203761356
2.11752718090824,2.10163779852372,2.10257577810163,0.282904543443033,0.288083648535108,0.289070615759637,0.117855692612748,0.119591769230722,0.119832334745723,0.119592921713031,0.119834123574157
2.25706582610956,2.23476313988467,2.23712288868195,0.250025618009625,0.264689202539178,0.267318922991447,0.0997273627956824,0.102224976628122,0.102436416682663,0.102335015062949,0.102599081450678
2.05191309142808,2.02717269836595,2.02924939913223,0.303252969792145,0.314184790960972,0.31589029485034,0.128760759075743,0.132066116627945,0.132329320225445,0.132079278949518,0.132349424477079
2.22891495702134,2.20286930441258,2.20533931632152,0.353940793168088,0.374691814167544,0.376027357832336,0.137034673013438,0.140798916755065,0.140752690845686,0.14094281830317,0.14092720109756
2.17242433696153,2.1544224153425,2.1559667625201,0.204118859590331,0.21374521651028,0.214695822774387,0.0858889751663204,0.0876894812717979,0.0877964509102293,0.0877489118106182,0.0878682977121455
2.1016196650001,2.08533545617279,2.08629384934741,0.326538699847227,0.332235427808185,0.333720192661623,0.134479984738458,0.136617014086427,0.136975082563245,0.136617506041643,0.136976298399444
2.14363546605862,2.12262508603673,2.12460694502703,0.291492286122411,0.306490475764426,0.308319793219338,0.119703077533133,0.122337560622673,0.122536817699237,0.122445108111046,0.122672140004799
2.29836501587736,2.28275152841799,2.28473040933794,0.104952833750935,0.112948234232882,0.114072451864775,0.0436699763900009,0.0443525311471356,0.0443929079767144,0.0444898053265474,0.0445733791733831
1.98479730920699,1.96534782936771,1.9663757482175,0.413852128998892,0.422267242941622,0.423278172783627,0.172535478676885,0.176011443154444,0.176199391334096,0.176011924321795,0.176200332037107
2.27711158883486,2.25591294222979,2.26112643984543,0.0894008744770721,0.091647852897318,0.108904954033756,0.0377774788272003,0.038384895032523,0.0374942079211735,0.0383865633363982,0.0388851717866499
2.1570772067766,2.13737681818595,2.13917354739279,0.313075376308307,0.32827367056093,0.330603541433496,0.126743334987556,0.129433105935697,0.129737862665418,0.129538408186718,0.129875238899891
2.14275646822673,2.12641678299031,2.12729477177287,0.323298952636065,0.328647417616042,0.329733730130026,0.131099629757288,0.133358570999461,0.133614222138884,0.133358571118261,0.133614303715212
2.04384564899013,2.02389595151568,2.0255298937519,0.27492985968217,0.284070826417865,0.286211191013236,0.11856682919667,0.12141191527906,0.121820866411936,0.121423566128152,0.12184137904562
2.25571561955832,2.2363136440555,2.23790359055111,0.318007193469684,0.330450174839739,0.333043570848226,0.123559223961475,0.126042550104546,0.126449132453235,0.126093189866344,0.126521071197311
2.17734402413883,2.1558672619574,2.15839329296143,0.190291048196932,0.204427762262665,0.205882308711948,0.080371781285197,0.0822855432392171,0.0822448803020729,0.0824685568845959,0.0824845185897841
2.26872794767477,2.25234007947795,2.2551239493787,0.103998862943671,0.11665027250567,0.117951825784067,0.0438309469418286,0.0447622913050953,0.044420617176976,0.0451333536904291,0.0449443103360123
2.21149869878138,2.18319611775112,2.18758541478735,0.209235657807074,0.232784552639337,0.235298761465682,0.0864347867156933,0.0894694226249548,0.0887394584914484,0.0899329497936019,0.089463640194473
2.05360871106351,2.03390952289513,2.03530877704599,0.382131756746359,0.393305718350949,0.395252688015866,0.156885251855243,0.160114594632844,0.160484449000722,0.160130280219708,0.160506254561754
2.25990233350767,2.24104631004331,2.24378086695034,0.127964648595757,0.140695412791801,0.141919846822713,0.0535895213405212,0.0547649861609605,0.0545649404104739,0.0550396342803195,0.0549338065311562
2.10958314873606,2.09351152350165,2.09505035956259,0.191901527229416,0.202372687906789,0.203618675544535,0.083381622842617,0.084841492372341,0.0849843826603613,0.0849509377049882,0.0851186354804491
1.93735041212651,1.92116690579211,1.92201166650344,0.426234108242611,0.434422554535523,0.435963051289366,0.180333770410735,0.183581290084786,0.183917907506712,0.183582863188713,0.183920730447705
2.09859404376731,2.08602792179937,2.08658856087867,0.261959665238936,0.265127141664421,0.265722489981144,0.110973821201135,0.112492885891368,0.11265595583871,0.112492890909384,0.112655958806566
2.20925201736955,2.18678712769743,2.18919129262826,0.235124452129541,0.248434011356266,0.250066652578632,0.0961899507148026,0.0984648679697837,0.0986098758733153,0.0985623087310961,0.0987349475823106
2.13757675066084,2.11840541459176,2.12012027494836,0.218274361611909,0.228904562204724,0.229909768495904,0.0926520188287003,0.0944424888150826,0.0945502638808032,0.0945172547095766,0.0946391450815115
2.18505366330345,2.17010930637338,2.17121421728143,0.206627610177041,0.213284446968287,0.214383615346171,0.0863942919435695,0.0878797934086942,0.0881092093842821,0.0878993732220162,0.0881341780201274
2.32959145600727,2.30913444929869,2.31218676742916,0.113653088216812,0.124691245053917,0.126199464459914,0.046517279035982,0.0475733482837637,0.0474266617095192,0.0477841777152084,0.0477334861981137
2.22485347966881,2.20494393635241,2.20724391319032,0.179784935467814,0.189792755050701,0.192157432118908,0.0747658917599048,0.0762864307165835,0.0765962309068796,0.0763708285158584,0.0767224970894826
2.27226702188799,2.25341946616923,2.25577447339102,0.151916692442518,0.164139354664064,0.166125243538741,0.062667153295547,0.0640402817401395,0.0639950893920734,0.0642334576554161,0.0642809815549178
2.19745130499311,2.18054099878011,2.18214765173533,0.21966074455079,0.230793245930375,0.232203133519079,0.0908773528278257,0.0925405308731092,0.0927313870737862,0.0926356420577622,0.0928478106124034
2.19471381826118,2.17503138984626,2.1770542647221,0.250393434439182,0.263389860416326,0.265539773949663,0.102405910482106,0.104645351003869,0.104939204823827,0.104744293045131,0.10506990357236
